year,geo_name,geo,mean_commute_minutes
2013,"Val Verde County","05000US48465",18.2216
2013,"Portage County","05000US55097",18.2156
2015,"Appanoose County","05000US19007",18.215
2014,"Rio Grande County","05000US08105",18.2131
2014,"Martinsville city","05000US51690",18.2127
2014,"Titus County","05000US48449",18.2107
2013,"Barron County","05000US55005",18.2074
2013,"Faribault County","05000US27043",18.2041
2015,"Watauga County","05000US37189",18.1979
2014,"Kenai Peninsula Borough","05000US02122",18.1976
2013,"Bannock County","05000US16005",18.1972
2015,"Garfield County","05000US53023",18.1968
2013,"Josephine County","05000US41033",18.1954
2013,"Socorro County","05000US35053",18.1931
2014,"Cass County","05000US19029",18.1917
2013,"Shelby County","05000US39149",18.1912
2014,"Iron County","05000US49021",18.1876
2015,"Muscogee County, GA","05000US13215",18.1875
2015,"Oscoda County","05000US26135",18.1873
2015,"Lexington city","05000US51678",18.1871
2015,"Daggett County","05000US49009",18.186
2015,"Wood County","05000US55141",18.186
2015,"Manitowoc County","05000US55071",18.1857
2014,"Jackson County","05000US37099",18.185
2014,"Montgomery County","05000US19137",18.1833
2015,"Montrose County","05000US08085",18.1821
2013,"Sawyer County","05000US55113",18.1781
2015,"Oktibbeha County","05000US28105",18.1774
2014,"Mackinac County","05000US26097",18.1691
2014,"Edwards County","05000US20047",18.1679
2015,"Murray County","05000US27101",18.1658
2015,"Williamsburg city","05000US51830",18.1656
2015,"Bremer County","05000US19017",18.1626
2013,"Hamlin County","05000US46057",18.1571
2013,"Cape Girardeau County","05000US29031",18.1555
2014,"Oscoda County","05000US26135",18.1534
2015,"Cape Girardeau County","05000US29031",18.1531
2013,"Evans County","05000US13109",18.1477
2013,"Watonwan County","05000US27165",18.1458
2013,"Ashley County","05000US05003",18.1439
2015,"Wibaux County","05000US30109",18.1416
2013,"Vilas County","05000US55125",18.1403
2015,"Madison County, TN","05000US47113",18.1399
2015,"Teton County","05000US30099",18.1396
2015,"Jackson County","05000US17077",18.1376
2013,"Midland County, TX","05000US48329",18.1368
2014,"Roanoke city, VA","05000US51770",18.1318
2014,"Dare County","05000US37055",18.1314
2013,"Bedford city","05000US51515",18.1309
2013,"Ward County","05000US48475",18.1307
2015,"Freeborn County","05000US27047",18.1284
2013,"Pike County","05000US01109",18.1262
2013,"Morgan County","05000US17137",18.1248
2013,"Fremont County","05000US56013",18.1239
2014,"Shelby County","05000US39149",18.1234
2013,"East Carroll Parish","05000US22035",18.1208
2013,"Tunica County","05000US28143",18.1189
2013,"Brown County","05000US17009",18.117
2014,"Madison County","05000US30057",18.1169
2013,"Yuma County, AZ","05000US04027",18.1168
2014,"Howell County","05000US29091",18.1071
2014,"Northampton County","05000US51131",18.107
2013,"Deer Lodge County","05000US30023",18.1068
2014,"Wabash County","05000US18169",18.105
2014,"Clinton County","05000US21053",18.1012
2015,"Sangamon County, IL","05000US17167",18.1001
2014,"McLennan County, TX","05000US48309",18.099
2014,"Delta County","05000US26041",18.0988
2014,"Tillman County","05000US40141",18.0987
2015,"Columbia County","05000US53013",18.0986
2015,"Henry County","05000US19087",18.0983
2015,"Glynn County","05000US13127",18.0972
2015,"Lea County","05000US35025",18.0952
2014,"Erie County, PA","05000US42049",18.0951
2013,"Tillamook County","05000US41057",18.0943
2013,"Shackelford County","05000US48417",18.0929
2014,"Linn County, IA","05000US19113",18.0926
2013,"Kearney County","05000US31099",18.0906
2015,"Bonneville County, ID","05000US16019",18.0874
2015,"Sawyer County","05000US55113",18.0862
2014,"Morgan County","05000US17137",18.0847
2015,"Waseca County","05000US27161",18.084
2013,"Warren County","05000US28149",18.0775
2013,"Cochise County, AZ","05000US04003",18.0758
2015,"Santa Barbara County, CA","05000US06083",18.0735
2014,"Brooks County","05000US48047",18.0726
2014,"Marathon County, WI","05000US55073",18.0724
2013,"Erie County, PA","05000US42049",18.0721
2013,"Doniphan County","05000US20043",18.072
2013,"Coos County","05000US41011",18.0715
2014,"Winnebago County, WI","05000US55139",18.0699
2014,"Warren County","05000US28149",18.0636
2013,"Sheboygan County, WI","05000US55117",18.0627
2014,"Lawrence County","05000US46081",18.0621
2015,"Montgomery County","05000US19137",18.0583
2013,"Charlevoix County","05000US26029",18.0576
2014,"Price County","05000US55099",18.0567
2014,"Ashley County","05000US05003",18.0561
2013,"Pope County","05000US27121",18.0559
2014,"Kerr County","05000US48265",18.0503
2014,"Kinney County","05000US48271",18.0489
2013,"Howard County","05000US05061",18.0444
2013,"Blaine County","05000US31009",18.0427
2015,"Linn County, IA","05000US19113",18.0419
2013,"Burleigh County","05000US38015",18.0418
2015,"Winnebago County, WI","05000US55139",18.0357
2015,"Sheridan County","05000US38083",18.031
2014,"Carson County","05000US48065",18.0301
2015,"Lincoln County","05000US30053",18.0286
2014,"Warren County","05000US17187",18.0222
2014,"Bear Lake County","05000US16007",18.0205
2014,"Brown County, WI","05000US55009",18.0198
2013,"Appanoose County","05000US19007",18.018
2013,"Lincoln County","05000US20105",18.0178
2014,"Beckham County","05000US40009",18.0147
2015,"Benton County","05000US41003",18.0146
2015,"Cass County","05000US19029",18.0142
2013,"Nacogdoches County","05000US48347",18.0142
2014,"Macon County, IL","05000US17115",18.0128
2014,"Benton County","05000US41003",18.0127
2014,"Potter County, TX","05000US48375",18.0116
2015,"Crisp County","05000US13081",18.0114
2014,"Greeley County","05000US31077",18.0081
2013,"Upton County","05000US48461",18.0058
2015,"Jeff Davis County","05000US48243",18.0058
2014,"Nelson County","05000US38063",18.0053
2014,"Sawyer County","05000US55113",18.0048
2015,"Scott County, IA","05000US19163",18.0013
2015,"Clay County","05000US37043",18.001
2013,"Montour County","05000US42093",17.9986
2015,"Sunflower County","05000US28133",17.9983
2015,"Beckham County","05000US40009",17.9969
2013,"Meade County","05000US46093",17.9964
2015,"Harrison County","05000US29081",17.9959
2013,"Madison County","05000US30057",17.9953
2015,"Flathead County","05000US30029",17.9922
2014,"Polk County","05000US31143",17.9905
2015,"Macon County, IL","05000US17115",17.9901
2014,"Archuleta County","05000US08007",17.9896
2014,"Wheeler County","05000US48483",17.9873
2015,"Titus County","05000US48449",17.9866
2013,"Sioux County","05000US31165",17.9846
2013,"Wheeler County","05000US48483",17.9839
2015,"Delta County","05000US26041",17.9816
2014,"Moody County","05000US46101",17.9793
2013,"Lincoln County","05000US35027",17.9789
2013,"Calloway County","05000US21035",17.9783
2015,"Grand County","05000US08049",17.9757
2015,"Ashley County","05000US05003",17.9731
2014,"Churchill County","05000US32001",17.9714
2015,"Nelson County","05000US38063",17.9707
2013,"Rio Grande County","05000US08105",17.9671
2015,"Las Animas County","05000US08071",17.9667
2013,"Union County","05000US05139",17.9665
2013,"Jackson County, OR","05000US41029",17.9657
2013,"Carroll County","05000US05015",17.9628
2013,"Alpine County","05000US06003",17.9626
2013,"Teton County","05000US30099",17.96
2015,"Taylor County","05000US21217",17.9585
2015,"Webster County","05000US31181",17.9577
2014,"Collingsworth County","05000US48087",17.9564
2013,"Nance County","05000US31125",17.9505
2015,"Terry County","05000US48445",17.9505
2014,"Rolette County","05000US38079",17.9449
2015,"Franklin County","05000US31061",17.9448
2013,"Gillespie County","05000US48171",17.9442
2014,"Lowndes County, GA","05000US13185",17.9431
2015,"Woodward County","05000US40153",17.9419
2013,"Broome County, NY","05000US36007",17.9387
2013,"Emery County","05000US49015",17.933
2013,"Shoshone County","05000US16079",17.9325
2014,"Jackson County","05000US17077",17.9297
2013,"Woodward County","05000US40153",17.9277
2014,"Bremer County","05000US19017",17.9244
2014,"Cochise County, AZ","05000US04003",17.9237
2013,"Jackson County","05000US17077",17.9197
2013,"Archuleta County","05000US08007",17.9196
2015,"Bristol city","05000US51520",17.9129
2014,"Lancaster County, NE","05000US31109",17.9108
2015,"Clatsop County","05000US41007",17.9086
2013,"Washington County","05000US23029",17.9001
2013,"Wood County","05000US55141",17.8979
2013,"Caribou County","05000US16029",17.8963
2015,"Greenlee County","05000US04011",17.8963
2013,"Montgomery County","05000US19137",17.8963
2013,"Brown County","05000US48049",17.8909
2014,"Audrain County","05000US29007",17.8892
2015,"Door County","05000US55029",17.8867
2015,"Vilas County","05000US55125",17.8852
2014,"Foard County","05000US48155",17.8834
2015,"Lincoln County","05000US41041",17.8808
2013,"Willacy County","05000US48489",17.88
2014,"Adams County","05000US38001",17.8794
2015,"Lake of the Woods County","05000US27077",17.8786
2013,"Catron County","05000US35003",17.8772
2013,"Dougherty County","05000US13095",17.8729
2015,"Val Verde County","05000US48465",17.8713
2015,"Scott County","05000US29201",17.8711
2014,"Sedgwick County, KS","05000US20173",17.8683
2014,"Lea County","05000US35025",17.8669
2014,"Lincoln County","05000US27081",17.8598
2014,"Schoolcraft County","05000US26153",17.8579
2014,"Harlan County","05000US31083",17.8571
2013,"Sunflower County","05000US28133",17.8533
2014,"Sedgwick County","05000US08115",17.8516
2015,"Sedgwick County, KS","05000US20173",17.8503
2015,"Shelby County","05000US39149",17.849
2015,"Lancaster County, NE","05000US31109",17.8467
2015,"Warren County","05000US17187",17.8461
2013,"Scotland County","05000US29199",17.8447
2013,"Cowley County","05000US20035",17.8445
2013,"Mississippi County","05000US05093",17.8433
2014,"Murray County","05000US27101",17.8428
2014,"Grant County","05000US18053",17.8427
2015,"Potter County, TX","05000US48375",17.8408
2013,"Waseca County","05000US27161",17.8402
2014,"Watauga County","05000US37189",17.8398
2013,"Roanoke city, VA","05000US51770",17.8346
2015,"Bennington County","05000US50003",17.833
2014,"Kittson County","05000US27069",17.8323
2013,"Potter County, TX","05000US48375",17.8317
2015,"Wabash County","05000US18169",17.8289
2013,"Jefferson County","05000US31095",17.8286
2013,"Northampton County","05000US51131",17.8282
2015,"Goshen County","05000US56015",17.8281
2015,"Hot Springs County","05000US56017",17.8242
2013,"Winnebago County, WI","05000US55139",17.821
2014,"Kenedy County","05000US48261",17.8205
2015,"Kingsbury County","05000US46077",17.8205
2013,"Titus County","05000US48449",17.8155
2015,"Frio County","05000US48163",17.8133
2013,"Linn County, IA","05000US19113",17.8103
2014,"Daviess County","05000US21059",17.8099
2015,"Marion County","05000US29127",17.8082
2014,"Kingsbury County","05000US46077",17.8074
2013,"Clinton County","05000US21053",17.8023
2014,"Saguache County","05000US08109",17.7995
2014,"Martin County","05000US48317",17.7948
2015,"Hickman County","05000US21105",17.7947
2013,"Mercer County","05000US39107",17.7938
2014,"Custer County","05000US40039",17.7889
2015,"Mahaska County","05000US19123",17.7875
2013,"Mississippi County","05000US29133",17.7871
2013,"Sharkey County","05000US28125",17.785
2015,"Hayes County","05000US31085",17.784
2014,"Adams County","05000US28001",17.7836
2013,"Custer County","05000US40039",17.7801
2014,"Freeborn County","05000US27047",17.7773
2013,"Tompkins County, NY","05000US36109",17.7763
2015,"Randolph County","05000US13243",17.7749
2014,"Swisher County","05000US48437",17.7731
2013,"Marathon County, WI","05000US55073",17.7729
2014,"Vilas County","05000US55125",17.7716
2014,"Jackson County, OR","05000US41029",17.7701
2013,"Butler County","05000US31023",17.77
2014,"Tompkins County, NY","05000US36109",17.77
2014,"Clay County","05000US27027",17.77
2014,"Lincoln County","05000US20105",17.7678
2014,"Flathead County","05000US30029",17.7648
2013,"Macon County, IL","05000US17115",17.7605
2013,"Madison County, TN","05000US47113",17.7564
2015,"Monroe County","05000US12087",17.7558
2015,"McKenzie County","05000US38053",17.7544
2013,"Daviess County","05000US21059",17.7523
2013,"San Saba County","05000US48411",17.7518
2015,"Hitchcock County","05000US31087",17.7509
2013,"Monroe County","05000US12087",17.7508
2015,"Cowley County","05000US20035",17.7502
2013,"Iron County","05000US49021",17.7487
2014,"Kiowa County","05000US40075",17.7478
2014,"Marion County","05000US29127",17.7464
2013,"Brown County, WI","05000US55009",17.7461
2015,"Coconino County, AZ","05000US04005",17.7458
2014,"San Saba County","05000US48411",17.7418
2015,"Dodge County","05000US31053",17.7405
2013,"Dodge County","05000US31053",17.7402
2015,"Pope County","05000US27121",17.7352
2015,"Pettis County","05000US29159",17.7315
2013,"Jasper County, MO","05000US29097",17.7305
2015,"Price County","05000US55099",17.7283
2015,"Franklin County","05000US21073",17.7276
2015,"Miner County","05000US46097",17.7265
2013,"Dare County","05000US37055",17.7224
2014,"Miner County","05000US46097",17.7214
2015,"Atchison County","05000US29005",17.7213
2015,"Wheeler County","05000US48483",17.7167
2014,"Scott County, IA","05000US19163",17.7117
2015,"Warren County","05000US28149",17.7112
2015,"Dare County","05000US37055",17.7034
2014,"Faribault County","05000US27043",17.7021
2015,"Kearney County","05000US31099",17.6967
2013,"Phillips County","05000US05107",17.6951
2014,"Mississippi County","05000US29133",17.6922
2015,"Knox County","05000US17095",17.6889
2014,"Monroe County","05000US12087",17.6887
2013,"Henry County","05000US19087",17.6886
2013,"Kenai Peninsula Borough","05000US02122",17.6881
2015,"Custer County","05000US40039",17.686
2015,"Howard County","05000US48227",17.6849
2015,"Tompkins County, NY","05000US36109",17.6816
2015,"Jackson County, OR","05000US41029",17.6812
2013,"Kenedy County","05000US48261",17.6804
2013,"Jeff Davis County","05000US48243",17.6755
2015,"Clay County","05000US27027",17.675
2015,"Foard County","05000US48155",17.6749
2014,"Scotland County","05000US29199",17.6748
2015,"Vernon County","05000US29217",17.669
2015,"Gooding County","05000US16047",17.669
2015,"Monroe County, IN","05000US18105",17.6687
2013,"Sedgwick County, KS","05000US20173",17.6682
2013,"Beaver County","05000US40007",17.6678
2015,"Sheboygan County, WI","05000US55117",17.6676
2014,"Carter County","05000US40019",17.6667
2014,"Scott County","05000US29201",17.6647
2014,"Emery County","05000US49015",17.658
2015,"Wilkin County","05000US27167",17.6579
2014,"Burleigh County","05000US38015",17.6565
2014,"Pope County","05000US27121",17.6541
2013,"Lafayette County","05000US28071",17.6505
2013,"Coconino County, AZ","05000US04005",17.6487
2013,"Clay County","05000US27027",17.6403
2014,"Lincoln County","05000US41041",17.6349
2014,"Madison County, TN","05000US47113",17.6336
2015,"Ward County","05000US38101",17.6319
2015,"Lake County","05000US47095",17.6311
2015,"Moody County","05000US46101",17.6285
2014,"Sheboygan County, WI","05000US55117",17.6283
2014,"Dougherty County","05000US13095",17.6243
2013,"Grant County","05000US18053",17.624
2013,"Lowndes County, GA","05000US13185",17.6201
2014,"Boundary County","05000US16021",17.6196
2014,"Randolph County","05000US13243",17.6166
2014,"Teton County","05000US30099",17.6144
2014,"Grant County","05000US41023",17.6134
2013,"Lancaster County, NE","05000US31109",17.6101
2015,"Mississippi County","05000US05093",17.6067
2013,"Churchill County","05000US32001",17.6036
2015,"Montgomery County","05000US51121",17.6033
2014,"White Pine County","05000US32033",17.6027
2013,"Bennington County","05000US50003",17.6024
2014,"Johnson County, IA","05000US19103",17.602
2015,"Adams County","05000US38001",17.6006
2015,"Deer Lodge County","05000US30023",17.5952
2015,"Taos County","05000US35055",17.5941
2015,"Radford city","05000US51750",17.5917
2013,"Natrona County","05000US56025",17.5898
2014,"Osceola County","05000US19143",17.5864
2013,"Menominee County","05000US55078",17.5805
2013,"Adams County","05000US16003",17.5781
2014,"Val Verde County","05000US48465",17.5765
2015,"Johnson County, IA","05000US19103",17.5758
2015,"Okanogan County","05000US53047",17.5734
2014,"Angelina County","05000US48005",17.572
2013,"Martinsville city","05000US51690",17.5706
2013,"La Crosse County, WI","05000US55063",17.5701
2015,"San Saba County","05000US48411",17.5588
2013,"Crawford County","05000US17033",17.5581
2015,"Hettinger County","05000US38041",17.5576
2015,"Stonewall County","05000US48433",17.5508
2015,"Sebastian County, AR","05000US05131",17.5494
2014,"Jefferson County, NY","05000US36045",17.5481
2013,"Real County","05000US48385",17.5475
2013,"Merrick County","05000US31121",17.5474
2014,"Mercer County","05000US39107",17.5472
2013,"Osceola County","05000US19143",17.5427
2013,"Bolivar County","05000US28011",17.5402
2014,"Lake of the Woods County","05000US27077",17.5342
2014,"Wapello County","05000US19179",17.5335
2014,"Mason County","05000US48319",17.5332
2013,"Grand County","05000US08049",17.5277
2015,"Linn County","05000US29115",17.527
2013,"Warren County","05000US17187",17.5265
2015,"Doniphan County","05000US20043",17.5257
2013,"Rio Blanco County","05000US08103",17.5252
2015,"Williams County","05000US38105",17.5206
2013,"Stafford County","05000US20185",17.5204
2013,"Ochiltree County","05000US48357",17.5196
2013,"Boone County, MO","05000US29019",17.5195
2013,"Grant County","05000US53025",17.5185
2014,"Towns County","05000US13281",17.5182
2015,"Uvalde County","05000US48463",17.5165
2015,"Iron County","05000US49021",17.5159
2014,"Mason County","05000US26105",17.5145
2014,"Union County","05000US05139",17.5072
2013,"Ziebach County","05000US46137",17.5029
2014,"Muscogee County, GA","05000US13215",17.502
2014,"Chaves County","05000US35005",17.5018
2013,"Brazos County, TX","05000US48041",17.5
2015,"Lake County","05000US30047",17.497
2014,"Franklin County","05000US21073",17.4918
2013,"Carter County","05000US40019",17.4886
2013,"Reagan County","05000US48383",17.4878
2014,"Blaine County","05000US31009",17.484
2013,"Erath County","05000US48143",17.4814
2014,"Richland County","05000US17159",17.4802
2015,"Elk County","05000US42047",17.4757
2014,"Crisp County","05000US13081",17.4746
2014,"Lawrence County","05000US17101",17.474
2015,"Sweet Grass County","05000US30097",17.473
2015,"Marion County","05000US20115",17.471
2015,"Kleberg County","05000US48273",17.4674
2013,"Knox County","05000US23013",17.4649
2013,"Watauga County","05000US37189",17.4643
2014,"Uvalde County","05000US48463",17.4581
2015,"Pipestone County","05000US27117",17.4568
2013,"Marquette County","05000US26103",17.4567
2014,"Chelan County","05000US53007",17.4547
2015,"Mendocino County","05000US06045",17.4546
2013,"Johnson County, IA","05000US19103",17.4532
2015,"Angelina County","05000US48005",17.4513
2015,"Hardeman County","05000US48197",17.4512
2014,"Natrona County","05000US56025",17.4509
2013,"Monroe County, IN","05000US18105",17.4432
2014,"Lyon County","05000US19119",17.4431
2015,"Lee County","05000US19111",17.4401
2013,"Lea County","05000US35025",17.4388
2013,"Jefferson County, NY","05000US36045",17.4344
2014,"La Crosse County, WI","05000US55063",17.4338
2013,"Floyd County","05000US48153",17.4329
2014,"Calloway County","05000US21035",17.4316
2014,"Washington County, UT","05000US49053",17.4304
2014,"Howard County","05000US48227",17.4287
2015,"Roberts County","05000US48393",17.4261
2013,"Sedgwick County","05000US08115",17.4238
2014,"Mississippi County","05000US05093",17.4237
2013,"Renville County","05000US38075",17.4201
2014,"Bennington County","05000US50003",17.4131
2013,"Runnels County","05000US48399",17.4124
2014,"Hodgeman County","05000US20083",17.4124
2013,"Delta County","05000US26041",17.4094
2013,"Douglas County","05000US27041",17.4092
2015,"Grant County","05000US53025",17.4091
2014,"Humboldt County","05000US19091",17.4076
2015,"Washington County, UT","05000US49053",17.4072
2015,"Boone County, MO","05000US29019",17.4072
2015,"Burleigh County","05000US38015",17.4066
2013,"Benton County","05000US41003",17.4062
2014,"Lee County","05000US19111",17.4055
2013,"Shelby County","05000US19165",17.4053
2015,"Wallowa County","05000US41063",17.4052
2015,"Jasper County, MO","05000US29097",17.4016
2015,"Clay County","05000US20027",17.4013
2015,"Terrell County","05000US48443",17.3976
2015,"Stanton County","05000US31167",17.3974
2015,"Dougherty County","05000US13095",17.3929
2015,"Umatilla County","05000US41059",17.3871
2014,"Ward County","05000US38101",17.3864
2013,"Franklin County","05000US21073",17.3861
2015,"Bowie County","05000US48037",17.386
2014,"Douglas County","05000US27041",17.3848
2014,"Clay County","05000US20027",17.3833
2015,"San Miguel County","05000US08113",17.3788
2015,"Jerome County","05000US16053",17.3785
2014,"Okanogan County","05000US53047",17.3781
2014,"Marion County","05000US20115",17.3778
2013,"Richland County","05000US38077",17.3763
2014,"Cowley County","05000US20035",17.3739
2014,"Doniphan County","05000US20043",17.3721
2013,"Flathead County","05000US30029",17.3718
2015,"Baraga County","05000US26013",17.3716
2015,"Grant County","05000US18053",17.3715
2013,"Scott County, IA","05000US19163",17.3704
2015,"Morrow County","05000US41049",17.3702
2014,"Chautauqua County, NY","05000US36013",17.3683
2013,"Chautauqua County, NY","05000US36013",17.3665
2014,"Boone County, MO","05000US29019",17.3663
2015,"Rio Grande County","05000US08105",17.3656
2015,"Faribault County","05000US27043",17.3651
2015,"Shoshone County","05000US16079",17.3641
2013,"Sebastian County, AR","05000US05131",17.3638
2013,"Yoakum County","05000US48501",17.361
2014,"Dodge County","05000US31053",17.3591
2015,"Fremont County","05000US56013",17.3571
2013,"Gooding County","05000US16047",17.3551
2013,"Lee County","05000US19111",17.3542
2014,"Greenlee County","05000US04011",17.3515
2013,"Muscatine County","05000US19139",17.3472
2014,"Richland County","05000US38077",17.3446
2013,"Trinity County","05000US06105",17.3429
2013,"Christian County","05000US21047",17.3415
2013,"Shawnee County, KS","05000US20177",17.3388
2013,"Fulton County","05000US21075",17.3354
2015,"Isabella County","05000US26073",17.3333
2014,"Pettis County","05000US29159",17.3314
2015,"Stephens County","05000US48429",17.3295
2014,"Clatsop County","05000US41007",17.3267
2013,"McLean County, IL","05000US17113",17.3212
2013,"Washington County","05000US40147",17.3211
2014,"Marquette County","05000US26103",17.3202
2014,"Shelby County","05000US19165",17.3192
2015,"Latah County","05000US16057",17.3176
2014,"Calhoun County","05000US13037",17.3168
2015,"Blaine County","05000US31009",17.3118
2014,"Crockett County","05000US48105",17.3105
2014,"Sebastian County, AR","05000US05131",17.3075
2013,"Polk County","05000US31143",17.3071
2014,"Christian County","05000US21047",17.3064
2014,"Lafayette County","05000US28071",17.3058
2015,"Pierce County","05000US31139",17.3056
2015,"Valley County","05000US30105",17.3049
2015,"Steele County","05000US27147",17.3042
2015,"Mercer County","05000US39107",17.303
2014,"Atchison County","05000US29005",17.2998
2014,"Jasper County, MO","05000US29097",17.2976
2014,"Story County","05000US19169",17.2976
2015,"Pecos County","05000US48371",17.2971
2014,"Jefferson County","05000US31095",17.2947
2013,"Union County","05000US46127",17.2944
2014,"Wallowa County","05000US41063",17.2917
2014,"Caribou County","05000US16029",17.291
2015,"Runnels County","05000US48399",17.2897
2013,"Story County","05000US19169",17.2897
2015,"La Crosse County, WI","05000US55063",17.2841
2014,"Coconino County, AZ","05000US04005",17.2825
2013,"Latah County","05000US16057",17.2808
2013,"Jerome County","05000US16053",17.2764
2015,"McLean County, IL","05000US17113",17.274
2015,"Greene County","05000US19073",17.2735
2013,"Greene County","05000US19073",17.2706
2014,"Brazos County, TX","05000US48041",17.2696
2015,"Chautauqua County, NY","05000US36013",17.2678
2013,"Frio County","05000US48163",17.2665
2014,"Runnels County","05000US48399",17.2659
2013,"Lincoln County","05000US30053",17.2642
2015,"Salem city","05000US51775",17.2573
2014,"Reno County","05000US20155",17.2557
2014,"Deschutes County, OR","05000US41017",17.2546
2015,"Bannock County","05000US16005",17.2491
2014,"Guadalupe County","05000US35019",17.2464
2014,"McLean County, IL","05000US17113",17.2439
2015,"Chelan County","05000US53007",17.2424
2014,"Gillespie County","05000US48171",17.239
2013,"Freeborn County","05000US27047",17.2329
2015,"Mercer County","05000US38057",17.2304
2015,"Mason County","05000US26105",17.2259
2013,"Washington County, UT","05000US49053",17.2253
2014,"Cook County","05000US27031",17.2249
2014,"Hayes County","05000US31085",17.2185
2014,"Knox County","05000US23013",17.217
2013,"Eddy County","05000US35015",17.2167
2013,"Brooks County","05000US48047",17.2159
2014,"Sac County","05000US19161",17.2125
2014,"Ashland County","05000US55003",17.2091
2014,"Adair County","05000US29001",17.2089
2014,"Grand County","05000US08049",17.2075
2015,"Merrick County","05000US31121",17.2056
2015,"Ashland County","05000US55003",17.2055
2013,"Atchison County","05000US29005",17.2044
2015,"Wapello County","05000US19179",17.2018
2014,"Kimble County","05000US48267",17.2012
2015,"Power County","05000US16077",17.2003
2014,"Socorro County","05000US35053",17.1988
2013,"Guadalupe County","05000US35019",17.1979
2014,"Eddy County","05000US35015",17.1954
2015,"Grundy County","05000US29079",17.1937
2014,"Brown County","05000US48049",17.1926
2015,"Texas County","05000US40139",17.1912
2014,"Frontier County","05000US31063",17.191
2015,"Lafayette County","05000US28071",17.1901
2013,"Lincoln County","05000US27081",17.1889
2013,"Zapata County","05000US48505",17.1876
2013,"Marion County","05000US20115",17.1843
2013,"Corson County","05000US46031",17.1831
2015,"Minnehaha County, SD","05000US46099",17.183
2013,"Cottle County","05000US48101",17.1825
2015,"Dawson County","05000US30021",17.182
2013,"Saguache County","05000US08109",17.1799
2014,"Shawnee County, KS","05000US20177",17.1794
2013,"Pontotoc County","05000US40123",17.1785
2015,"McCracken County","05000US21145",17.1705
2013,"Rolette County","05000US38079",17.1696
2014,"Monroe County, IN","05000US18105",17.1686
2015,"Brazos County, TX","05000US48041",17.1678
2015,"Jefferson County","05000US31095",17.1653
2013,"Deschutes County, OR","05000US41017",17.1652
2014,"Sweet Grass County","05000US30097",17.1625
2014,"Mills County","05000US48333",17.1622
2015,"Day County","05000US46037",17.1622
2013,"McKenzie County","05000US38053",17.1613
2013,"Mason County","05000US26105",17.1603
2013,"Stonewall County","05000US48433",17.1585
2013,"Deuel County","05000US46039",17.1583
2014,"Barton County","05000US20009",17.157
2013,"Uvalde County","05000US48463",17.1546
2015,"Bon Homme County","05000US46009",17.1509
2015,"Kimble County","05000US48267",17.1497
2015,"Shawnee County, KS","05000US20177",17.1492
2015,"Craighead County, AR","05000US05031",17.1489
2015,"Rolette County","05000US38079",17.1483
2014,"Hamilton County","05000US19079",17.1447
2013,"Chelan County","05000US53007",17.1439
2013,"Mendocino County","05000US06045",17.1438
2015,"Custer County","05000US16037",17.1429
2014,"Craighead County, AR","05000US05031",17.1381
2015,"Jefferson County, NY","05000US36045",17.1322
2015,"Charlottesville city","05000US51540",17.132
2014,"Grant County","05000US53025",17.132
2013,"Ashland County","05000US55003",17.1307
2015,"Eau Claire County, WI","05000US55035",17.1285
2015,"Marquette County","05000US26103",17.1259
2014,"Latah County","05000US16057",17.1222
2014,"Steele County","05000US27147",17.1165
2013,"Muscogee County, GA","05000US13215",17.1158
2014,"Webster County","05000US31181",17.111
2013,"Martin County","05000US48317",17.1108
2014,"Mendocino County","05000US06045",17.1058
2013,"Siskiyou County","05000US06093",17.1045
2014,"Minnehaha County, SD","05000US46099",17.0979
2015,"Rock County","05000US27133",17.0962
2014,"Wilkin County","05000US27167",17.0955
2015,"Sac County","05000US19161",17.0943
2015,"Saguache County","05000US08109",17.0941
2015,"Effingham County","05000US17049",17.0939
2015,"Shelby County","05000US19165",17.0929
2015,"Humboldt County","05000US19091",17.0877
2015,"Harvey County","05000US20079",17.087
2015,"Nemaha County","05000US31127",17.0843
2015,"Wheeler County","05000US41069",17.0833
2013,"Lake of the Woods County","05000US27077",17.0831
2014,"Pontotoc County","05000US40123",17.0797
2015,"Brown County","05000US48049",17.0796
2015,"Harlan County","05000US31083",17.0783
2013,"Greenlee County","05000US04011",17.0756
2015,"Douglas County","05000US27041",17.0742
2014,"Mahaska County","05000US19123",17.0735
2013,"Grant County","05000US41023",17.072
2015,"Plymouth County","05000US19149",17.0706
2015,"Renville County","05000US27129",17.0676
2013,"Woodbury County, IA","05000US19193",17.0615
2013,"Frontier County","05000US31063",17.0611
2013,"Alfalfa County","05000US40003",17.0595
2015,"Marshall County","05000US19127",17.0583
2014,"Bolivar County","05000US28011",17.0571
2014,"Mono County","05000US06051",17.0563
2015,"Washington County","05000US20201",17.0558
2015,"Tippecanoe County, IN","05000US18157",17.0527
2013,"Murray County","05000US27101",17.0502
2014,"Merrick County","05000US31121",17.0498
2015,"Natrona County","05000US56025",17.0491
2015,"Eddy County","05000US38027",17.0483
2013,"McCulloch County","05000US48307",17.0463
2013,"Buchanan County","05000US29021",17.0453
2013,"Vernon County","05000US29217",17.04
2015,"Towns County","05000US13281",17.0367
2015,"Martin County","05000US48317",17.0366
2014,"Effingham County","05000US17049",17.0362
2015,"Siskiyou County","05000US06093",17.0354
2014,"Muscatine County","05000US19139",17.0343
2014,"Kleberg County","05000US48273",17.0317
