year,geo_name,geo,median_property_value,median_property_value_moe
2015,"Cherokee County","05000US40021",108100.0,4197.0
2015,"Giles County","05000US47055",108100.0,7418.0
2014,"Lincoln County","05000US47103",108100.0,5091.0
2013,"Hamlin County","05000US46057",108100.0,12776.0
2013,"Mitchell County","05000US19131",108100.0,7139.0
2015,"Adair County","05000US29001",108000.0,5902.0
2013,"Bradford County","05000US12007",108000.0,8842.0
2013,"Langlade County","05000US55067",108000.0,6056.0
2015,"Niagara County, NY","05000US36063",108000.0,1702.0
2015,"Kusilvak County","05000US02158",108000.0,8549.0
2013,"Humphreys County","05000US47085",108000.0,6199.0
2014,"Wayne County, NC","05000US37191",108000.0,4376.0
2015,"Cleburne County","05000US01029",108000.0,5915.0
2015,"Gray County","05000US20069",107900.0,11541.0
2014,"Gage County","05000US31067",107900.0,4325.0
2014,"Tipton County","05000US18159",107900.0,7626.0
2013,"Polk County","05000US13233",107900.0,6214.0
2014,"Gadsden County","05000US12039",107900.0,6308.0
2013,"Broome County, NY","05000US36007",107900.0,2040.0
2013,"Washington County","05000US17189",107900.0,4210.0
2013,"Pennington County","05000US27113",107900.0,7214.0
2015,"Grant County","05000US46051",107900.0,7986.0
2014,"Wibaux County","05000US30109",107900.0,12860.0
2015,"Carroll County","05000US51035",107900.0,6758.0
2015,"Mercer County, PA","05000US42085",107900.0,2512.0
2013,"DeKalb County","05000US18033",107800.0,4856.0
2014,"Wayne County","05000US31179",107800.0,9104.0
2014,"Pittsylvania County","05000US51143",107800.0,3138.0
2014,"Fayette County","05000US39047",107800.0,5085.0
2013,"Nobles County","05000US27105",107800.0,6100.0
2015,"Pontotoc County","05000US40123",107800.0,5756.0
2014,"Preston County","05000US54077",107800.0,5869.0
2015,"Powder River County","05000US30075",107800.0,6427.0
2015,"Scotts Bluff County","05000US31157",107700.0,5279.0
2014,"Giles County","05000US51071",107700.0,6805.0
2015,"Greene County","05000US05055",107700.0,4097.0
2013,"Newton County","05000US29145",107700.0,3300.0
2015,"McHenry County","05000US38049",107700.0,11852.0
2014,"Harrison County","05000US19085",107700.0,4585.0
2014,"Kiowa County","05000US20097",107700.0,13414.0
2014,"Dakota County","05000US31043",107700.0,6652.0
2014,"Crawford County","05000US05033",107600.0,4234.0
2014,"Pope County","05000US17151",107600.0,14450.0
2015,"Orocovis Municipio","05000US72107",107600.0,4300.0
2014,"Barranquitas Municipio","05000US72019",107600.0,4198.0
2015,"Ohio County","05000US54069",107500.0,4601.0
2013,"Barry County","05000US29009",107500.0,5610.0
2015,"Archer County","05000US48009",107500.0,9073.0
2014,"Fulton County","05000US36035",107500.0,4559.0
2014,"Washington County","05000US17189",107500.0,5230.0
2013,"Isabela Municipio","05000US72071",107500.0,3825.0
2015,"Gallatin County","05000US21077",107500.0,9797.0
2014,"Torrance County","05000US35057",107400.0,6609.0
2013,"Ashland County","05000US55003",107400.0,5066.0
2014,"Pocahontas County","05000US54075",107400.0,9319.0
2015,"Fayette County","05000US39047",107400.0,4982.0
2014,"Defiance County","05000US39039",107400.0,3555.0
2015,"Butler County","05000US19023",107400.0,3647.0
2014,"Webb County, TX","05000US48479",107400.0,2082.0
2014,"Ashland County","05000US55003",107400.0,6276.0
2014,"Stone County","05000US28131",107400.0,11194.0
2014,"Armstrong County","05000US48011",107400.0,18279.0
2013,"Newberry County","05000US45071",107400.0,6798.0
2014,"Toole County","05000US30101",107400.0,12612.0
2014,"Nobles County","05000US27105",107300.0,5833.0
2013,"Trimble County","05000US21223",107300.0,11755.0
2014,"Ciales Municipio","05000US72039",107300.0,6853.0
2015,"Somerset County","05000US23025",107300.0,2985.0
2014,"Ashtabula County, OH","05000US39007",107300.0,3056.0
2015,"Assumption Parish","05000US22007",107300.0,6480.0
2014,"Piscataquis County","05000US23021",107300.0,5443.0
2013,"Sumter County, SC","05000US45085",107300.0,4525.0
2013,"Wilkin County","05000US27167",107300.0,6069.0
2013,"Washington County","05000US21229",107300.0,7789.0
2015,"Polk County, FL","05000US12105",107300.0,1608.0
2014,"Manistee County","05000US26101",107200.0,4703.0
2013,"Fajardo Municipio","05000US72053",107200.0,2793.0
2015,"Livingston County","05000US17105",107200.0,4402.0
2015,"Warren County","05000US18171",107200.0,5832.0
2013,"Lewis County","05000US36049",107200.0,4614.0
2015,"Loíza Municipio","05000US72087",107200.0,2812.0
2014,"Polk County, FL","05000US12105",107100.0,1594.0
2014,"Loíza Municipio","05000US72087",107100.0,3103.0
2015,"Conejos County","05000US08021",107100.0,8024.0
2015,"Hinds County, MS","05000US28049",107100.0,2644.0
2014,"Marinette County","05000US55075",107100.0,3083.0
2014,"Dickinson County","05000US20041",107100.0,5618.0
2015,"Clarion County","05000US42031",107100.0,3362.0
2014,"Carroll County","05000US18015",107100.0,5956.0
2013,"De Witt County","05000US17039",107100.0,6111.0
2015,"Sumter County, SC","05000US45085",107100.0,4328.0
2015,"Preston County","05000US54077",107100.0,4740.0
2013,"Tyrrell County","05000US37177",107100.0,17948.0
2014,"Grady County","05000US13131",107100.0,14086.0
2015,"Manistee County","05000US26101",107100.0,3542.0
2015,"Wood County","05000US54107",107000.0,3308.0
2015,"Grayson County, TX","05000US48181",107000.0,2950.0
2014,"Indiana County","05000US42063",107000.0,2897.0
2013,"Stone County","05000US28131",107000.0,8907.0
2014,"Newton County","05000US29145",107000.0,3772.0
2014,"Caldwell County","05000US37027",107000.0,3667.0
2014,"Hinds County, MS","05000US28049",107000.0,2738.0
2014,"De Witt County","05000US17039",107000.0,4853.0
2015,"Genesee County","05000US36037",107000.0,2437.0
2013,"Fayette County","05000US39047",107000.0,4292.0
2015,"Golden Valley County","05000US38033",107000.0,13084.0
2015,"Indiana County","05000US42063",107000.0,3785.0
2014,"Cullman County","05000US01043",107000.0,5247.0
2015,"Nobles County","05000US27105",106900.0,6478.0
2015,"Bond County","05000US17005",106900.0,7792.0
2014,"Jeff Davis County","05000US48243",106900.0,21764.0
2015,"Hormigueros Municipio","05000US72067",106900.0,5661.0
2013,"Loíza Municipio","05000US72087",106900.0,2590.0
2014,"Cherry County","05000US31031",106900.0,16624.0
2014,"Ponce Municipio, PR","05000US72113",106900.0,1981.0
2015,"Washington County","05000US23029",106900.0,3710.0
2014,"Fajardo Municipio","05000US72053",106900.0,3034.0
2013,"Haralson County","05000US13143",106800.0,8068.0
2014,"Christian County","05000US21047",106800.0,4677.0
2015,"Union County","05000US47173",106800.0,11011.0
2013,"Judith Basin County","05000US30045",106800.0,10486.0
2015,"San Germán Municipio","05000US72125",106800.0,2529.0
2014,"Franklin County","05000US47051",106800.0,5816.0
2013,"Rusk County","05000US55107",106800.0,4164.0
2015,"Pulaski County","05000US21199",106800.0,5231.0
2013,"Ponce Municipio, PR","05000US72113",106700.0,1611.0
2015,"Clayton County","05000US19043",106700.0,3997.0
2014,"Niagara County, NY","05000US36063",106700.0,1724.0
2015,"Pickett County","05000US47137",106700.0,24138.0
2013,"Dickinson County","05000US20041",106700.0,6557.0
2013,"Fallon County","05000US30025",106700.0,15772.0
2013,"Pulaski County","05000US21199",106700.0,4955.0
2015,"Rockingham County","05000US37157",106700.0,3128.0
2015,"Fajardo Municipio","05000US72053",106700.0,2963.0
2014,"Columbia County","05000US12023",106600.0,5227.0
2015,"Lunenburg County","05000US51111",106600.0,9649.0
2015,"Washington County","05000US17189",106600.0,5337.0
2013,"Halifax County","05000US51083",106600.0,5425.0
2015,"Armstrong County","05000US48011",106600.0,16193.0
2013,"Stephens County","05000US13257",106600.0,7489.0
2013,"Cayuga County","05000US36011",106600.0,2801.0
2015,"Rutherford County","05000US37161",106600.0,4354.0
2013,"Blair County, PA","05000US42013",106500.0,2434.0
2014,"Isabela Municipio","05000US72071",106500.0,3698.0
2014,"Adams County","05000US17001",106500.0,3214.0
2014,"Rutherford County","05000US37161",106500.0,4869.0
2014,"Shelby County","05000US19165",106500.0,5412.0
2014,"Navajo County, AZ","05000US04017",106500.0,4337.0
2013,"Yukon-Koyukuk Census Area","05000US02290",106500.0,4854.0
2014,"Bond County","05000US17005",106500.0,6750.0
2015,"Harrison County","05000US19085",106400.0,5792.0
2015,"Humphreys County","05000US47085",106400.0,8140.0
2015,"Rhea County","05000US47143",106400.0,8381.0
2014,"Clay County","05000US19041",106400.0,7061.0
2013,"Wood County","05000US54107",106400.0,2797.0
2015,"Torrance County","05000US35057",106400.0,5857.0
2014,"White County","05000US18181",106400.0,4958.0
2013,"Clark County, OH","05000US39023",106400.0,2171.0
2013,"Boone County","05000US05009",106400.0,5794.0
2013,"Hinds County, MS","05000US28049",106400.0,2883.0
2014,"Hanson County","05000US46061",106400.0,8809.0
2013,"Benton County","05000US29015",106400.0,5994.0
2014,"Phelps County","05000US31137",106400.0,5680.0
2014,"Cherokee County","05000US40021",106300.0,4874.0
2014,"Muskingum County","05000US39119",106300.0,3655.0
2014,"McDuffie County","05000US13189",106300.0,9372.0
2015,"Barceloneta Municipio","05000US72017",106300.0,6219.0
2013,"Adams County","05000US38001",106300.0,9888.0
2015,"Chippewa County","05000US26033",106300.0,3683.0
2013,"Toole County","05000US30101",106300.0,13297.0
2013,"Preston County","05000US54077",106300.0,4970.0
2014,"Lucas County, OH","05000US39095",106300.0,1418.0
2015,"Jasper County, MO","05000US29097",106300.0,2938.0
2015,"Wyandot County","05000US39175",106200.0,4184.0
2014,"Crawford County","05000US29055",106200.0,6291.0
2014,"Warren County","05000US18171",106200.0,7714.0
2015,"Unicoi County","05000US47171",106200.0,9499.0
2014,"Trimble County","05000US21223",106200.0,9724.0
2014,"Allen County, OH","05000US39003",106200.0,2134.0
2013,"Clarion County","05000US42031",106200.0,3287.0
2015,"Mahaska County","05000US19123",106200.0,5247.0
2014,"Jackson County","05000US54035",106100.0,5931.0
2014,"Carroll County","05000US51035",106100.0,5162.0
2015,"Wibaux County","05000US30109",106100.0,14775.0
2014,"Maricao Municipio","05000US72093",106100.0,8100.0
2014,"Caldwell County","05000US48055",106100.0,5264.0
2014,"Halifax County","05000US51083",106100.0,5303.0
2014,"Wood County","05000US54107",106100.0,3012.0
2013,"Defiance County","05000US39039",106100.0,3177.0
2014,"Hormigueros Municipio","05000US72067",106100.0,4394.0
2013,"Bledsoe County","05000US47007",106100.0,12493.0
2013,"McDuffie County","05000US13189",106100.0,9827.0
2013,"Oceana County","05000US26127",106100.0,3565.0
2013,"Cullman County","05000US01043",106100.0,4230.0
2013,"Cleveland County, NC","05000US37045",106100.0,3296.0
2013,"Musselshell County","05000US30065",106100.0,25233.0
2013,"Mower County","05000US27099",106000.0,4087.0
2014,"Larue County","05000US21123",106000.0,8804.0
2015,"Ashtabula County, OH","05000US39007",106000.0,3002.0
2013,"Fulton County","05000US36035",106000.0,3979.0
2014,"Humphreys County","05000US47085",106000.0,7819.0
2014,"Lafayette County","05000US12067",106000.0,12577.0
2013,"Gray County","05000US20069",105900.0,11313.0
2013,"Marshall County","05000US47117",105900.0,6320.0
2015,"Calhoun County, AL","05000US01015",105900.0,3221.0
2015,"St. Joseph County","05000US26149",105900.0,3436.0
2015,"Nye County","05000US32023",105900.0,6962.0
2015,"Montgomery County","05000US29139",105900.0,6971.0
2014,"Wood County","05000US48499",105900.0,6256.0
2015,"Walker County","05000US13295",105900.0,6132.0
2014,"Grayson County, TX","05000US48181",105800.0,3225.0
2014,"Pondera County","05000US30073",105800.0,10331.0
2013,"Caldwell County","05000US37027",105800.0,3483.0
2015,"Butte County","05000US16023",105800.0,13026.0
2015,"Barren County","05000US21009",105800.0,4819.0
2014,"St. Joseph County","05000US26149",105800.0,2845.0
2013,"Creek County","05000US40037",105800.0,2971.0
2013,"Cortland County","05000US36023",105700.0,3059.0
2013,"Carroll County","05000US19027",105700.0,4895.0
2013,"Lyon County","05000US19119",105700.0,5478.0
2014,"Union County","05000US18161",105700.0,7863.0
2014,"Rockingham County","05000US37157",105600.0,3428.0
2014,"Wyandot County","05000US39175",105600.0,4070.0
2014,"Iron County","05000US55051",105600.0,6927.0
2015,"Traill County","05000US38097",105600.0,7926.0
2015,"Bureau County","05000US17011",105600.0,3277.0
2013,"Brunswick County","05000US51025",105600.0,6557.0
2013,"Daviess County","05000US18027",105500.0,5901.0
2015,"White County","05000US18181",105500.0,5319.0
2013,"Lyon County","05000US21143",105500.0,24671.0
2014,"Juana Díaz Municipio","05000US72075",105500.0,3211.0
2015,"Pike County","05000US01109",105500.0,8708.0
2015,"Henderson County","05000US21101",105500.0,5504.0
2015,"Martin County","05000US27091",105400.0,6235.0
2015,"Grimes County","05000US48185",105400.0,5607.0
2013,"Clay County","05000US19041",105400.0,6048.0
2013,"Barren County","05000US21009",105400.0,5923.0
2014,"Benton County","05000US29015",105400.0,7134.0
2013,"Cabell County","05000US54011",105400.0,3268.0
2015,"Allen County, OH","05000US39003",105400.0,3316.0
2013,"Marshall County","05000US19127",105400.0,3331.0
2015,"De Witt County","05000US17039",105300.0,5145.0
2014,"Iberville Parish","05000US22047",105300.0,8194.0
2015,"Greenbrier County","05000US54025",105300.0,6881.0
2014,"Gilchrist County","05000US12041",105300.0,9452.0
2014,"McCormick County","05000US45065",105300.0,18498.0
2014,"Orocovis Municipio","05000US72107",105300.0,4915.0
2013,"Okeechobee County","05000US12093",105300.0,4426.0
2013,"Giles County","05000US51071",105300.0,8729.0
2014,"Mitchell County","05000US19131",105300.0,6866.0
2013,"Torrance County","05000US35057",105200.0,6908.0
2013,"Powder River County","05000US30075",105200.0,8141.0
2013,"Delaware County","05000US40041",105200.0,6262.0
2014,"Cortland County","05000US36023",105200.0,2902.0
2014,"Genesee County","05000US36037",105200.0,2495.0
2014,"Marshall County","05000US21157",105200.0,6216.0
2013,"Niagara County, NY","05000US36063",105200.0,1737.0
2015,"Brunswick County","05000US51025",105200.0,6791.0
2015,"Rusk County","05000US55107",105200.0,4950.0
2015,"Pershing County","05000US32027",105200.0,11457.0
2015,"Shiawassee County","05000US26155",105100.0,2849.0
2015,"Cherokee County","05000US01019",105100.0,7645.0
2014,"Mercer County, PA","05000US42085",105100.0,2346.0
2015,"Thomas County","05000US20193",105100.0,11720.0
2014,"Pulaski County","05000US21199",105100.0,4781.0
2013,"Crawford County","05000US29055",105100.0,6258.0
2014,"Rowan County","05000US21205",105000.0,7038.0
2013,"Genesee County","05000US36037",105000.0,2601.0
2013,"Piscataquis County","05000US23021",105000.0,6512.0
2013,"Tucker County","05000US54093",105000.0,9364.0
2013,"Pendleton County","05000US21191",105000.0,11858.0
2015,"Creek County","05000US40037",105000.0,2850.0
2014,"Haralson County","05000US13143",105000.0,8462.0
2013,"Allen County, OH","05000US39003",105000.0,2466.0
2014,"Bledsoe County","05000US47007",105000.0,9865.0
2013,"Greenwood County","05000US45047",104900.0,4733.0
2015,"Greenwood County","05000US45047",104900.0,5056.0
2014,"Clayton County","05000US19043",104900.0,5182.0
2013,"Scott County","05000US20171",104800.0,17324.0
2015,"Freeborn County","05000US27047",104800.0,3881.0
2013,"Dunn County","05000US38025",104800.0,10052.0
2014,"Assumption Parish","05000US22007",104800.0,7533.0
2014,"Creek County","05000US40037",104800.0,2539.0
2013,"Franklin County","05000US47051",104800.0,6816.0
2015,"Crawford County","05000US42039",104800.0,2361.0
2015,"Pendleton County","05000US21191",104800.0,11353.0
2015,"Halifax County","05000US51083",104700.0,7159.0
2015,"Giles County","05000US51071",104700.0,6121.0
2014,"Shiawassee County","05000US26155",104700.0,2624.0
2014,"Roberts County","05000US48393",104700.0,14806.0
2015,"Irion County","05000US48235",104700.0,78639.0
2015,"Iron County","05000US55051",104700.0,7976.0
2014,"Washington County","05000US23029",104700.0,3813.0
2014,"Lander County","05000US32015",104700.0,15954.0
2013,"Daviess County","05000US29061",104700.0,6360.0
2013,"Rush County","05000US18139",104700.0,5892.0
2013,"Shelby County","05000US19165",104700.0,5023.0
2013,"Walker County","05000US13295",104700.0,4847.0
2013,"Adjuntas Municipio","05000US72001",104600.0,8163.0
2015,"Dawes County","05000US31045",104600.0,11147.0
2013,"Mercer County, PA","05000US42085",104600.0,2391.0
2015,"Marshall County","05000US17123",104600.0,3998.0
2013,"Roberts County","05000US48393",104600.0,14298.0
2015,"Crittenden County","05000US05035",104600.0,6038.0
2013,"Grayson County, TX","05000US48181",104500.0,3463.0
2013,"Juana Díaz Municipio","05000US72075",104500.0,3074.0
2014,"Newberry County","05000US45071",104500.0,7353.0
2013,"Barceloneta Municipio","05000US72017",104500.0,4962.0
2015,"Marshall County","05000US19127",104500.0,3201.0
2013,"Pocahontas County","05000US54075",104500.0,7714.0
2013,"Gibson County","05000US18051",104400.0,4527.0
2014,"Irion County","05000US48235",104400.0,50640.0
2014,"Harney County","05000US41025",104400.0,9699.0
2015,"Navajo County, AZ","05000US04017",104400.0,5358.0
2014,"Cameron Parish","05000US22023",104400.0,18875.0
2015,"Cleveland County, NC","05000US37045",104400.0,2941.0
2013,"Rhea County","05000US47143",104400.0,8035.0
2013,"Russell County","05000US01113",104400.0,4347.0
2014,"Baldwin County","05000US13009",104300.0,7981.0
2013,"Jeff Davis County","05000US48243",104300.0,17924.0
2013,"Ciales Municipio","05000US72039",104300.0,5715.0
2013,"Woodward County","05000US40153",104300.0,10335.0
2015,"Northumberland County","05000US42097",104300.0,3921.0
2015,"Adams County","05000US31001",104300.0,3901.0
2014,"Oceana County","05000US26127",104200.0,3844.0
2014,"Tucker County","05000US54093",104200.0,7287.0
2014,"Clark County, OH","05000US39023",104200.0,2014.0
2013,"Adams County","05000US17001",104200.0,2863.0
2014,"Marshall County","05000US19127",104200.0,3408.0
2015,"Oceana County","05000US26127",104200.0,3529.0
2014,"Lunenburg County","05000US51111",104200.0,8244.0
2014,"Brunswick County","05000US51025",104200.0,7549.0
2015,"Hancock County","05000US21091",104200.0,8986.0
2015,"Lucas County, OH","05000US39095",104200.0,1551.0
2013,"Cheyenne County","05000US31033",104100.0,7327.0
2015,"Jackson County","05000US27063",104100.0,6160.0
2014,"Cleveland County, NC","05000US37045",104100.0,3524.0
2013,"Gosper County","05000US31073",104100.0,7901.0
2013,"Newaygo County","05000US26123",104100.0,3258.0
2014,"Scotts Bluff County","05000US31157",104100.0,4714.0
2015,"Beauregard Parish","05000US22011",104100.0,12486.0
2013,"Mills County","05000US48333",104100.0,29509.0
2015,"Tucker County","05000US54093",104000.0,8186.0
2015,"Robertson County","05000US21201",104000.0,17077.0
2013,"Caldwell County","05000US48055",104000.0,5819.0
2015,"Mayes County","05000US40097",104000.0,3818.0
2014,"Gosper County","05000US31073",104000.0,7954.0
2013,"Freeborn County","05000US27047",104000.0,3549.0
2013,"Emporia city","05000US51595",104000.0,18394.0
2014,"Butler County","05000US19023",104000.0,4156.0
2013,"Cherokee County","05000US40021",103900.0,4937.0
2014,"Martin County","05000US27091",103900.0,5659.0
2013,"Baldwin County","05000US13009",103900.0,10427.0
2014,"Pendleton County","05000US21191",103900.0,12818.0
2015,"Henry County","05000US19087",103900.0,4847.0
2013,"Carroll County","05000US18015",103900.0,4278.0
2015,"Buena Vista County","05000US19021",103900.0,5243.0
2014,"Chippewa County","05000US27023",103900.0,7254.0
2014,"Henry County","05000US19087",103900.0,4361.0
2013,"Roseau County","05000US27135",103800.0,3569.0
2014,"Mahaska County","05000US19123",103800.0,5829.0
2014,"Grant County","05000US46051",103800.0,7603.0
2015,"Liberty County","05000US30051",103800.0,24267.0
2013,"Henry County","05000US19087",103700.0,5198.0
2014,"Giles County","05000US47055",103700.0,6641.0
2015,"Marion County","05000US29127",103700.0,5060.0
2013,"Hillsdale County","05000US26059",103700.0,3548.0
2015,"Guthrie County","05000US19077",103700.0,7079.0
2013,"McIntosh County","05000US13191",103700.0,17623.0
2014,"Thomas County","05000US20193",103700.0,10780.0
2015,"Bates County","05000US29013",103700.0,6301.0
2013,"Lincoln County","05000US13181",103700.0,11775.0
2015,"Juana Díaz Municipio","05000US72075",103700.0,3725.0
2014,"Richland County","05000US38077",103700.0,5841.0
2015,"Ransom County","05000US38073",103600.0,8536.0
2013,"Warren County","05000US28149",103600.0,7409.0
2014,"Monroe County","05000US54063",103600.0,9127.0
2015,"Clark County, OH","05000US39023",103600.0,2108.0
2015,"Columbia County","05000US12023",103500.0,6113.0
2013,"Washington County","05000US23029",103500.0,4425.0
2013,"Wyandot County","05000US39175",103500.0,3724.0
2014,"Adjuntas Municipio","05000US72001",103500.0,8686.0
2015,"Haralson County","05000US13143",103500.0,10775.0
2013,"Richland County, OH","05000US39139",103500.0,2245.0
2015,"Highland County","05000US39071",103500.0,5250.0
2015,"St. Francois County","05000US29187",103500.0,6939.0
2014,"Gibson County","05000US18051",103500.0,4448.0
2015,"Van Zandt County","05000US48467",103400.0,6441.0
2015,"Tallapoosa County","05000US01123",103400.0,6487.0
2013,"Beckham County","05000US40009",103400.0,14404.0
2015,"Laclede County","05000US29105",103400.0,7412.0
2015,"Stanton County","05000US31167",103400.0,6185.0
2014,"Daviess County","05000US18027",103400.0,6816.0
2014,"Carter County","05000US47019",103400.0,3578.0
2015,"Chickasaw County","05000US19037",103400.0,7205.0
2015,"Polk County","05000US31143",103400.0,5946.0
2014,"Dale County","05000US01045",103300.0,4928.0
2014,"Marion County","05000US13197",103300.0,15762.0
2015,"Long County","05000US13183",103300.0,19542.0
2013,"Lander County","05000US32015",103300.0,12819.0
2014,"Calhoun County, AL","05000US01015",103300.0,3506.0
2013,"Bond County","05000US17005",103300.0,7301.0
2013,"Haskell County","05000US20081",103300.0,9267.0
2014,"Crawford County","05000US42039",103300.0,2702.0
2013,"Gladwin County","05000US26051",103300.0,3667.0
2014,"Warren County","05000US28149",103300.0,7810.0
2013,"Dakota County","05000US31043",103300.0,5678.0
2015,"Naranjito Municipio","05000US72105",103300.0,5819.0
2014,"White County","05000US05145",103200.0,4726.0
2014,"Marshall County","05000US17123",103200.0,4991.0
2015,"Ector County, TX","05000US48135",103200.0,3614.0
2013,"Wayne County","05000US31179",103200.0,8836.0
2015,"Franklin County","05000US48159",103200.0,22002.0
2013,"Union County","05000US18161",103200.0,6903.0
2015,"Missaukee County","05000US26113",103200.0,3992.0
2015,"Kanawha County, WV","05000US54039",103100.0,2777.0
2015,"Madison County","05000US48313",103100.0,11290.0
2013,"Camp County","05000US48063",103100.0,11135.0
2013,"Morovis Municipio","05000US72101",103100.0,6103.0
2015,"Adjuntas Municipio","05000US72001",103000.0,9404.0
2015,"Tama County","05000US19171",103000.0,3551.0
2015,"Jackson County","05000US17077",103000.0,5235.0
2015,"Ponce Municipio, PR","05000US72113",103000.0,2023.0
2014,"Lawrence County","05000US18093",103000.0,5107.0
2015,"Gibson County","05000US18051",103000.0,5167.0
2013,"Indiana County","05000US42063",103000.0,3332.0
2015,"Washington County","05000US18175",102900.0,5354.0
2013,"Jackson County","05000US47087",102900.0,9549.0
2014,"Aguas Buenas Municipio","05000US72007",102900.0,9146.0
2013,"Carroll County","05000US51035",102900.0,6643.0
2015,"Marion County","05000US05089",102900.0,7327.0
2013,"Decatur County","05000US13087",102900.0,10934.0
2013,"Rockingham County","05000US37157",102900.0,3811.0
2015,"Brule County","05000US46015",102900.0,11683.0
2015,"Aguas Buenas Municipio","05000US72007",102900.0,7664.0
2014,"Carter County","05000US29035",102900.0,14454.0
2013,"Douglas County","05000US29067",102900.0,10162.0
2015,"Leon County","05000US48289",102800.0,11326.0
2013,"Kiowa County","05000US20097",102800.0,12493.0
2015,"Fall River County","05000US46047",102800.0,19712.0
2014,"Jackson County","05000US47087",102800.0,8483.0
2013,"Crawford County","05000US05033",102800.0,4209.0
2013,"Hormigueros Municipio","05000US72067",102800.0,5232.0
2015,"Calhoun County","05000US48057",102800.0,7360.0
2014,"Rush County","05000US18139",102800.0,6721.0
2015,"Howell County","05000US29091",102800.0,5771.0
2014,"Daviess County","05000US29061",102800.0,7773.0
2013,"Alcona County","05000US26001",102800.0,5746.0
2014,"Montgomery County","05000US29139",102800.0,6167.0
2013,"Liberty County","05000US30051",102800.0,18024.0
2015,"Bibb County","05000US01007",102700.0,9611.0
2015,"Roosevelt County","05000US30085",102700.0,7772.0
2013,"Wibaux County","05000US30109",102700.0,17392.0
2014,"Freeborn County","05000US27047",102700.0,4039.0
2015,"Franklin County","05000US13119",102700.0,9903.0
2015,"Pottawatomie County","05000US40125",102700.0,3443.0
2013,"Hanson County","05000US46061",102700.0,10084.0
2015,"O'Brien County","05000US19141",102700.0,7710.0
2015,"Coryell County","05000US48099",102700.0,4379.0
2013,"Crawford County","05000US42039",102700.0,2674.0
2014,"Adair County","05000US29001",102700.0,6030.0
2013,"Scotts Bluff County","05000US31157",102600.0,4815.0
2014,"Mason County","05000US21161",102600.0,8752.0
2013,"Adair County","05000US29001",102600.0,7775.0
2013,"Martin County","05000US27091",102600.0,4946.0
2015,"Polk County","05000US13233",102600.0,8361.0
2013,"Chilton County","05000US01021",102600.0,6320.0
2014,"Rusk County","05000US55107",102600.0,5112.0
2015,"Richland County, OH","05000US39139",102500.0,2728.0
2015,"Daviess County","05000US29061",102500.0,8593.0
2015,"Cuming County","05000US31039",102500.0,6726.0
2015,"Livingston County","05000US29117",102500.0,6095.0
2014,"Ohio County","05000US54069",102500.0,4625.0
2014,"Marion County","05000US29127",102500.0,5782.0
2015,"Union County","05000US18161",102500.0,7102.0
2014,"Logan County","05000US31113",102400.0,13338.0
2015,"Ramsey County","05000US38071",102400.0,9493.0
2014,"Richland County, OH","05000US39139",102400.0,2268.0
2015,"Humacao Municipio","05000US72069",102400.0,5369.0
2014,"Edmunds County","05000US46045",102400.0,18050.0
2013,"Clayton County","05000US19043",102400.0,5111.0
2013,"Otero County","05000US35035",102400.0,6100.0
2014,"Tom Green County, TX","05000US48451",102300.0,4189.0
2013,"Gilchrist County","05000US12041",102300.0,8658.0
2015,"McDuffie County","05000US13189",102300.0,9824.0
2013,"Valley County","05000US30105",102300.0,8030.0
2014,"Nye County","05000US32023",102300.0,8346.0
2015,"Costilla County","05000US08023",102300.0,8208.0
2013,"Chester County","05000US47023",102300.0,10031.0
2015,"Wharton County","05000US48481",102300.0,7312.0
2013,"Real County","05000US48385",102200.0,34452.0
2015,"Nemaha County","05000US31127",102200.0,9310.0
2013,"Marion County","05000US29127",102200.0,5029.0
2013,"Monroe County","05000US54063",102200.0,10489.0
2014,"Daniels County","05000US30019",102100.0,13749.0
2014,"Lanier County","05000US13173",102100.0,20942.0
2014,"Rhea County","05000US47143",102100.0,8868.0
2015,"Keweenaw County","05000US26083",102000.0,13017.0
2014,"Chester County","05000US47023",102000.0,9682.0
2014,"Stutsman County","05000US38093",102000.0,5735.0
2014,"Bureau County","05000US17011",102000.0,3412.0
2015,"Coffey County","05000US20031",102000.0,7428.0
2015,"Richland County","05000US38077",102000.0,6698.0
2015,"Harney County","05000US41025",102000.0,10995.0
2015,"Wyoming County","05000US36121",102000.0,3814.0
2014,"Polk County","05000US13233",102000.0,6961.0
2015,"Pope County","05000US17151",102000.0,21263.0
2014,"Jasper County, MO","05000US29097",102000.0,3230.0
2014,"Pontotoc County","05000US40123",102000.0,5832.0
2014,"Pike County","05000US01109",101900.0,9705.0
2013,"Owen County","05000US18119",101900.0,6353.0
2014,"Adams County","05000US31001",101900.0,3949.0
2014,"Barren County","05000US21009",101900.0,6257.0
2015,"Richmond County, GA","05000US13245",101900.0,2461.0
2015,"Delta County","05000US26041",101900.0,3335.0
2015,"Natchitoches Parish","05000US22069",101900.0,6486.0
2015,"Bowie County","05000US48037",101800.0,4395.0
2013,"Barranquitas Municipio","05000US72019",101800.0,4354.0
2015,"Corozal Municipio","05000US72047",101800.0,4629.0
2014,"Tyrrell County","05000US37177",101800.0,20099.0
2014,"Wyoming County","05000US36121",101800.0,3963.0
2013,"Meigs County","05000US47121",101800.0,11600.0
2013,"Stephenson County","05000US17177",101800.0,3702.0
2015,"Otero County","05000US35035",101800.0,6022.0
